5,500,True,minimal,majority,True,True,|,4,21,0,0,0,2,2,0,0,1,1,1,1,|,2,4,0,2,2,0,0,0,0,0,0,0,0,|,2,2,6
5,500,False,minimal,majority,True,True,|,4,16,0,0,0,2,2,0,0,1,1,1,1,|,2,4,0,2,2,0,0,0,0,0,0,0,0,|,2,2,6
5,500,False,minimal,majority,False,False,|,4,9,0,0,0,0,0,3,2,1,1,0,0,|,2,12,0,0,0,0,0,0,0,4,4,0,0,|,2,3,6
6,200,True,minimal,majority,True,True,|,5,30,0,0,0,3,2,0,0,2,0,1,0,|,2,7,0,3,3,0,0,0,0,0,0,0,0,|,5,6,6
6,200,False,minimal,majority,True,True,|,5,19,0,0,0,3,2,1,1,1,0,1,0,|,2,6,0,3,3,0,0,0,0,0,0,0,0,|,5,6,6
6,200,False,minimal,majority,False,False,|,5,10,0,0,0,0,0,5,4,1,0,0,0,|,3,15,0,0,0,0,0,3,2,4,4,0,0,|,5,6,6
6,300,True,minimal,majority,True,True,|,5,37,0,0,0,2,1,0,0,1,0,1,0,|,1,8,0,0,0,0,0,0,0,2,2,0,0,|,0,1,6
6,300,False,minimal,majority,True,True,|,5,22,0,0,0,3,2,0,0,1,0,1,0,|,1,8,0,0,0,0,0,0,0,2,2,0,0,|,1,2,6
6,300,False,minimal,majority,False,False,|,5,14,0,0,0,0,0,4,3,1,0,0,0,|,2,12,0,0,0,0,0,2,2,3,2,0,0,|,3,4,6
6,400,True,minimal,majority,True,True,|,5,15,0,0,0,5,4,0,0,0,0,0,0,|,3,30,0,2,2,0,0,2,2,2,2,0,0,|,5,5,6
6,400,False,minimal,majority,True,True,|,5,10,0,0,0,5,4,0,0,0,0,0,0,|,3,18,0,2,2,1,1,0,0,2,2,0,0,|,5,5,6
6,400,False,minimal,majority,False,False,|,5,5,0,0,0,0,0,5,4,0,0,0,0,|,3,17,0,0,0,0,0,2,1,3,3,0,0,|,4,4,6
6,500,True,minimal,majority,True,True,|,5,26,0,0,0,3,3,0,0,0,0,1,0,|,2,7,0,3,3,0,0,0,0,0,0,0,0,|,5,5,6
6,500,False,minimal,majority,True,True,|,5,14,0,0,0,4,3,0,0,0,0,1,0,|,2,6,0,3,3,0,0,0,0,0,0,0,0,|,4,4,6
6,500,False,minimal,majority,False,False,|,5,7,0,0,0,0,0,5,4,0,0,0,0,|,3,19,0,0,0,0,0,2,2,3,3,0,0,|,5,5,6
7,200,True,minimal,majority,True,True,|,13,95,0,1,1,4,4,3,2,3,1,5,5,|,5,34,1,3,3,3,2,1,1,1,0,2,0,|,7,9,11
7,200,False,minimal,majority,True,True,|,13,72,0,1,1,4,4,3,2,5,3,5,5,|,6,34,2,3,3,4,3,1,1,1,0,2,0,|,8,10,11
7,200,False,minimal,majority,False,False,|,13,47,0,0,0,0,0,14,6,5,3,0,0,|,3,18,0,0,0,0,0,5,5,3,2,0,0,|,6,9,11
7,300,True,minimal,majority,True,True,|,13,104,0,0,0,3,3,3,1,2,2,5,5,|,5,28,0,4,4,4,4,0,0,1,1,0,0,|,9,11,11
7,300,False,minimal,majority,True,True,|,13,74,0,0,0,5,5,3,1,2,2,5,5,|,5,25,0,4,4,4,4,0,0,1,1,0,0,|,11,11,11
7,300,False,minimal,majority,False,False,|,13,45,0,0,0,0,0,13,6,2,2,0,0,|,2,9,0,0,0,0,0,2,2,1,1,0,0,|,4,6,11
7,400,True,minimal,majority,True,True,|,13,100,0,0,0,4,4,3,2,6,4,4,3,|,6,46,0,3,3,4,4,1,1,3,2,0,0,|,9,10,11
7,400,False,minimal,majority,True,True,|,13,79,0,0,0,4,4,3,2,6,4,4,3,|,6,43,0,4,4,4,4,1,1,3,2,0,0,|,9,10,11
7,400,False,minimal,majority,False,False,|,13,50,0,0,0,0,0,11,7,6,4,0,0,|,5,31,0,0,0,0,0,7,5,5,4,0,0,|,8,9,11
7,500,True,minimal,majority,True,True,|,13,111,0,0,0,5,5,1,0,6,6,6,6,|,7,52,0,3,3,4,4,1,1,3,2,1,0,|,10,10,11
7,500,False,minimal,majority,True,True,|,13,86,0,0,0,5,5,0,0,6,6,7,7,|,7,49,0,5,5,4,4,2,2,3,2,1,0,|,10,10,11
7,500,False,minimal,majority,False,False,|,13,58,0,0,0,0,0,12,5,6,6,0,0,|,5,28,0,0,0,0,0,7,4,4,4,0,0,|,6,7,11
8,200,True,minimal,majority,True,True,|,9,47,0,0,0,5,4,0,0,4,4,1,0,|,3,11,0,2,2,3,3,0,0,0,0,0,0,|,9,9,9
8,200,False,minimal,majority,True,True,|,9,35,0,0,0,5,4,0,0,3,3,2,1,|,2,6,0,0,0,3,3,0,0,0,0,0,0,|,8,8,9
8,200,False,minimal,majority,False,False,|,9,20,0,0,0,0,0,7,5,3,3,0,0,|,3,10,0,0,0,0,0,5,4,2,2,0,0,|,8,10,9
8,300,True,minimal,majority,True,True,|,9,43,0,0,0,5,5,0,0,3,3,0,0,|,3,12,0,2,2,3,3,0,0,0,0,0,0,|,8,8,9
8,300,False,minimal,majority,True,True,|,9,35,0,0,0,5,5,0,0,3,3,0,0,|,3,10,0,2,2,3,3,0,0,0,0,0,0,|,8,8,9
8,300,False,minimal,majority,False,False,|,9,22,0,0,0,0,0,5,5,3,3,0,0,|,3,14,0,0,0,0,0,7,4,2,2,0,0,|,8,8,9
8,400,True,minimal,majority,True,True,|,9,50,0,0,0,4,4,1,1,4,4,0,0,|,4,16,0,4,4,3,3,0,0,0,0,0,0,|,9,9,9
8,400,False,minimal,majority,True,True,|,9,35,0,0,0,5,5,0,0,4,4,0,0,|,4,14,0,4,4,3,3,0,0,0,0,0,0,|,9,9,9
8,400,False,minimal,majority,False,False,|,9,22,0,0,0,0,0,5,5,4,4,0,0,|,4,24,0,0,0,0,0,8,4,4,4,0,0,|,9,9,9
8,500,True,minimal,majority,True,True,|,9,69,0,0,0,2,2,1,1,4,4,1,0,|,3,11,0,4,4,1,1,0,0,0,0,0,0,|,9,9,9
8,500,False,minimal,majority,True,True,|,9,36,0,0,0,5,5,0,0,4,4,0,0,|,4,14,0,4,4,3,3,0,0,0,0,0,0,|,9,9,9
8,500,False,minimal,majority,False,False,|,9,23,0,0,0,0,0,5,5,4,4,0,0,|,4,24,0,0,0,0,0,7,4,3,3,0,0,|,9,9,9
9,200,True,minimal,majority,True,True,|,9,41,0,1,1,5,4,1,1,3,1,1,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,6,7,8
9,200,False,minimal,majority,True,True,|,9,28,1,0,0,5,4,1,1,3,1,1,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,6,7,8
9,200,False,minimal,majority,False,False,|,9,14,0,0,0,0,0,8,6,3,1,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,4,5,8
9,300,True,minimal,majority,True,True,|,9,36,0,1,1,7,6,1,0,1,1,1,1,|,1,5,0,1,1,0,0,0,0,0,0,0,0,|,7,7,8
9,300,False,minimal,majority,True,True,|,9,24,0,1,1,7,6,1,0,1,1,1,1,|,1,4,0,2,2,0,0,0,0,0,0,0,0,|,7,7,8
9,300,False,minimal,majority,False,False,|,9,15,0,0,0,0,0,9,6,2,2,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,5,5,8
9,400,True,minimal,majority,True,True,|,9,94,0,0,0,5,4,0,0,2,2,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,4,4,8
9,400,False,minimal,majority,True,True,|,9,87,0,0,0,5,4,0,0,2,2,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,4,4,8
9,400,False,minimal,majority,False,False,|,9,74,0,0,0,0,0,5,4,2,2,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,4,4,8
9,500,True,minimal,majority,True,True,|,9,136,0,0,0,3,3,0,0,1,1,3,3,|,1,5,0,2,2,0,0,0,0,0,0,0,0,|,5,5,8
9,500,False,minimal,majority,True,True,|,9,126,0,0,0,3,3,0,0,1,1,3,3,|,1,4,0,2,2,0,0,0,0,0,0,0,0,|,5,5,8
9,500,False,minimal,majority,False,False,|,9,108,0,0,0,0,0,6,3,1,1,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,1,1,8
10,200,True,minimal,majority,True,True,|,2,26,0,0,0,0,0,0,0,2,1,2,1,|,8,42,0,8,8,0,0,4,4,0,0,1,1,|,3,4,6
10,200,False,minimal,majority,True,True,|,2,20,0,0,0,0,0,0,0,2,1,2,1,|,8,42,0,8,8,0,0,4,4,0,0,1,1,|,3,4,6
10,200,False,minimal,majority,False,False,|,2,14,0,0,0,0,0,2,1,2,1,0,0,|,6,46,0,0,0,0,0,8,4,8,8,0,0,|,2,5,6
10,300,True,minimal,majority,True,True,|,2,26,0,0,0,0,0,0,0,2,1,2,1,|,8,42,0,7,7,0,0,5,4,0,0,0,0,|,3,7,6
10,300,False,minimal,majority,True,True,|,2,20,0,0,0,0,0,0,0,2,1,2,1,|,8,42,0,7,7,0,0,5,4,0,0,0,0,|,3,7,6
10,300,False,minimal,majority,False,False,|,2,14,0,0,0,0,0,2,1,2,1,0,0,|,6,46,0,0,0,0,0,8,4,8,8,0,0,|,2,5,6
10,400,True,minimal,majority,True,True,|,2,20,0,0,0,0,0,0,0,0,0,0,0,|,6,36,0,3,3,1,1,0,0,1,1,2,2,|,2,2,6
10,400,False,minimal,majority,True,True,|,2,20,0,0,0,0,0,0,0,0,0,0,0,|,6,36,0,3,3,1,1,0,0,1,1,2,2,|,2,2,6
10,400,False,minimal,majority,False,False,|,2,16,0,0,0,0,0,0,0,0,0,0,0,|,6,45,0,0,0,0,0,7,2,7,7,0,0,|,2,5,6
10,500,True,minimal,majority,True,True,|,2,24,0,0,0,0,0,2,1,2,1,0,0,|,6,30,0,3,3,1,1,3,0,0,0,0,0,|,2,5,6
10,500,False,minimal,majority,True,True,|,2,20,0,0,0,0,0,2,1,2,1,0,0,|,6,30,0,3,3,1,1,3,0,0,0,0,0,|,2,5,6
10,500,False,minimal,majority,False,False,|,2,14,0,0,0,0,0,2,1,2,1,0,0,|,6,39,0,0,0,0,0,7,2,6,6,0,0,|,2,5,6
11,200,True,minimal,majority,True,True,|,5,37,0,1,1,1,1,0,0,4,4,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,5,5,5
11,200,False,minimal,majority,True,True,|,5,33,0,1,1,1,1,0,0,4,4,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,5,5,5
11,200,False,minimal,majority,False,False,|,5,29,0,0,0,0,0,2,1,5,5,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,5,5,5
11,300,True,minimal,majority,True,True,|,5,37,0,1,1,1,1,0,0,4,4,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,5,5,5
11,300,False,minimal,majority,True,True,|,5,33,0,1,1,1,1,0,0,4,4,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,5,5,5
11,300,False,minimal,majority,False,False,|,5,29,0,0,0,0,0,2,1,5,5,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,5,5,5
11,400,True,minimal,majority,True,True,|,5,37,0,1,1,1,1,0,0,4,4,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,5,5,5
11,400,False,minimal,majority,True,True,|,5,33,0,1,1,1,1,0,0,4,4,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,5,5,5
11,400,False,minimal,majority,False,False,|,5,29,0,0,0,0,0,1,1,5,5,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,5,5,5
11,500,True,minimal,majority,True,True,|,5,37,0,1,1,1,1,0,0,4,4,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,5,5,5
11,500,False,minimal,majority,True,True,|,5,33,0,1,1,1,1,0,0,4,4,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,5,5,5
11,500,False,minimal,majority,False,False,|,5,29,0,0,0,0,0,3,1,5,5,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,3,3,5
12,200,True,minimal,majority,True,True,|,14,108,0,0,0,6,6,6,3,5,4,4,3,|,1,5,0,2,2,0,0,0,0,0,0,0,0,|,7,9,8
12,200,False,minimal,majority,True,True,|,14,69,0,0,0,7,6,7,3,4,3,2,0,|,1,4,0,2,2,0,0,0,0,0,0,0,0,|,7,9,8
12,200,False,minimal,majority,False,False,|,14,39,0,0,0,0,0,16,11,4,3,0,0,|,1,9,0,0,0,0,0,3,0,2,2,0,0,|,7,9,8
12,300,True,minimal,majority,True,True,|,14,140,0,0,0,4,4,4,4,7,6,14,7,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,7,7,8
12,300,False,minimal,majority,True,True,|,14,82,0,0,0,5,5,1,1,6,6,12,7,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,7,7,8
12,300,False,minimal,majority,False,False,|,14,46,0,0,0,0,0,18,11,6,6,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,5,7,8
12,400,True,minimal,majority,True,True,|,14,95,0,0,0,6,6,0,0,7,6,6,4,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,7,7,8
12,400,False,minimal,majority,True,True,|,14,70,0,0,0,6,6,0,0,7,6,7,5,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,7,7,8
12,400,False,minimal,majority,False,False,|,14,41,0,0,0,0,0,13,8,7,6,0,0,|,0,0,0,0,0,0,0,0,0,0,0,0,0,|,6,8,8
12,500,True,minimal,majority,True,True,|,14,125,0,0,0,4,3,11,8,5,3,6,3,|,1,5,0,2,2,0,0,0,0,0,0,0,0,|,5,7,8
12,500,False,minimal,majority,True,True,|,14,92,0,0,0,4,3,12,9,6,4,6,3,|,1,4,0,2,2,0,0,0,0,0,0,0,0,|,6,8,8
12,500,False,minimal,majority,False,False,|,14,50,0,0,0,0,0,22,15,6,4,0,0,|,1,9,0,0,0,0,0,2,0,2,2,0,0,|,7,8,8
13,200,True,minimal,majority,True,True,|,5,37,0,0,0,1,1,1,1,2,2,1,0,|,3,12,0,4,4,1,1,0,0,0,0,0,0,|,6,6,6
13,200,False,minimal,majority,True,True,|,5,31,0,0,0,1,1,1,1,2,2,1,0,|,3,10,0,4,4,1,1,0,0,0,0,0,0,|,6,6,6
13,200,False,minimal,majority,False,False,|,5,20,0,0,0,0,0,3,3,2,2,0,0,|,5,26,0,0,0,0,0,10,7,6,4,0,0,|,6,6,6
13,300,True,minimal,majority,True,True,|,5,44,0,0,0,1,1,2,1,2,2,0,0,|,4,24,0,4,2,2,2,1,1,0,0,0,0,|,5,5,6
13,300,False,minimal,majority,True,True,|,5,21,0,0,0,3,3,0,0,2,2,1,1,|,5,25,0,6,4,2,2,1,1,0,0,0,0,|,6,6,6
13,300,False,minimal,majority,False,False,|,5,13,0,0,0,0,0,4,3,2,2,0,0,|,5,30,0,0,0,0,0,8,6,6,4,0,0,|,6,6,6
13,400,True,minimal,majority,True,True,|,5,45,0,0,0,1,1,3,2,4,3,0,0,|,3,12,0,4,4,1,1,0,0,0,0,0,0,|,6,6,6
13,400,False,minimal,majority,True,True,|,5,37,0,0,0,1,1,3,2,4,3,0,0,|,3,10,0,4,4,1,1,0,0,0,0,0,0,|,6,6,6
13,400,False,minimal,majority,False,False,|,5,25,0,0,0,0,0,4,3,4,3,0,0,|,3,17,0,0,0,0,0,5,2,4,4,0,0,|,6,6,6
13,500,True,minimal,majority,True,True,|,5,26,0,0,0,3,3,0,0,3,3,0,0,|,5,22,0,4,3,3,3,0,0,0,0,0,0,|,6,6,6
13,500,False,minimal,majority,True,True,|,5,20,0,0,0,3,3,0,0,3,3,0,0,|,5,18,0,4,3,3,3,0,0,0,0,0,0,|,6,6,6
13,500,False,minimal,majority,False,False,|,5,13,0,0,0,0,0,3,3,3,3,0,0,|,5,26,0,0,0,0,0,8,6,4,2,0,0,|,6,6,6
14,200,True,minimal,majority,True,True,|,4,19,0,0,0,3,2,0,0,1,1,0,0,|,4,29,0,1,1,2,2,0,0,3,3,3,3,|,5,5,6
14,200,False,minimal,majority,True,True,|,4,15,0,0,0,3,2,0,0,1,1,0,0,|,4,29,0,1,1,2,2,0,0,3,3,3,3,|,5,5,6
14,200,False,minimal,majority,False,False,|,4,10,0,0,0,0,0,3,2,1,1,0,0,|,4,23,0,0,0,0,0,5,2,5,5,0,0,|,3,3,6
14,300,True,minimal,majority,True,True,|,4,24,0,0,0,2,2,1,0,1,1,0,0,|,4,20,0,2,2,2,2,1,0,1,1,0,0,|,3,3,6
